"score"	"mechanisms"	"title"	"year"	"families"	"backends"	"arxiv_ids"	"dois"	"openalex_ids"	"venues"	"cited_by_count"	"prior_search_duplicate"	"relevance_reasons"	"authors"	"urls"	"abstract"
"0"	"formal_theory_tool"	"Game-Theoretic Unlearnable Example Generator"	"2024"	"theory_spurious_feature_dynamics"	"openalex"	""	"https://doi.org/10.1609/aaai.v38i19.30130"	"https://openalex.org/W4393146634"	"2159-5399;Proceedings of the AAAI Conference on Artificial Intelligence"	"4"	"False"	""	"Shuang Liu;Xiao-Shan Gao;Yihan Wang"	"https://doi.org/10.1609/aaai.v38i19.30130;https://ojs.aaai.org/index.php/AAAI/article/download/30130/32000;https://ojs.aaai.org/index.php/AAAI/article/view/30130"	"Unlearnable example attacks are data poisoning attacks aiming to degrade the clean test accuracy of deep learning by adding imperceptible perturbations to the training samples, which can be formulated as a bi-level optimization problem. However, directly solving this optimization problem is intractable for deep neural networks. In this paper, we investigate unlearnable example attacks from a game-theoretic perspective, by formulating the attack as a nonzero sum Stackelberg game. First, the existence of game equilibria is proved under the normal setting and the adversarial training setting. It is shown that the game equilibrium gives the most powerful poison attack in that the victim has the lowest test accuracy among all networks within the same hypothesis space when certain loss functions are used. Second, we propose a novel attack method, called the Game Unlearnable Example (GUE), which has three main gradients. (1) The poisons are obtained by directly solving the equilibrium of the Stackelberg game with a first-order algorithm. (2) We employ an autoencoder-like generative network model as the poison attacker. (3) A novel payoff function is introduced to evaluate the performance of the poison. Comprehensive experiments demonstrate that GUE can effectively poison the model in various scenarios. Furthermore, the GUE still works by using a relatively small percentage of the training data to train the generator, and the poison generator can generalize to unseen data well. Our implementation code can be found at https://github.com/hong-xian/gue."
"0"	"representation_trainability_ceiling"	"Improving Efficiency of Answer Set Planning with Rough Solutions from Large Language Models for Robotic Task Planning"	"2024"	"trainability_adapter_expressivity"	"openalex"	""	"https://doi.org/10.24963/ijcai.2024/509"	"https://openalex.org/W4401024782"	"Proceedings of the Thirty-ThirdInternational Joint Conference on Artificial Intelligence"	"4"	"False"	""	"Huanyu Yang;Jianmin Ji;Xinrui Lin;Yangfan Wu;Yanyong Zhang;Yu Zhang;Yuting Huang"	"https://doi.org/10.24963/ijcai.2024/509;https://www.ijcai.org/proceedings/2024/0509.pdf"	"Answer Set Programming (ASP) planning can be used to refine the rough solutions generated by Large Language Models (LLMs) to handle specific restrictions of actions, i.e., reconstruct the rough solutions to be executable, for robotic task planning. However, it is still challenging to efficiently solve ASP programs that have multiple variables with large domains, which prevents the above application of ASP planning from real-world task planning problems. In this paper, we consider how to reduce the domains of variables without losing possible solutions for ASP planning, while given these rough solutions from LLMs. Based on the above reduction, we introduce CLMASP, an approach that couples LLMs with ASP for robotic task planning. We evaluate CLMASP on the VirtualHome platform for common indoor tasks, demonstrating a significant improvement in the executable rate from under 10% to nearly 90% and reducing average ASP planning time from over 2 hours to under 5 seconds. Code is available at https://github.com/CLMASP/CLMASP."
"0"	"formal_theory_tool"	"Learned feature representations are biased by complexity, learning order, position, and more"	"2024"	"theory_compositional_implicit_bias"	"openalex"	"2405.05847"	"https://doi.org/10.48550/arxiv.2405.05847"	"https://openalex.org/W4396822486"	"arXiv (Cornell University)"	"4"	"False"	""	"Andrew K. Lampinen;Katherine L. Hermann;Stephanie C. Y. Chan"	"http://arxiv.org/abs/2405.05847;https://arxiv.org/pdf/2405.05847;https://doi.org/10.48550/arxiv.2405.05847"	"Representation learning, and interpreting learned representations, are key areas of focus in machine learning and neuroscience. Both fields generally use representations as a means to understand or improve a system's computations. In this work, however, we explore surprising dissociations between representation and computation that may pose challenges for such efforts. We create datasets in which we attempt to match the computational role that different features play, while manipulating other properties of the features or the data. We train various deep learning architectures to compute these multiple abstract features about their inputs. We find that their learned feature representations are systematically biased towards representing some features more strongly than others, depending upon extraneous properties such as feature complexity, the order in which features are learned, and the distribution of features over the inputs. For example, features that are simpler to compute or learned first tend to be represented more strongly and densely than features that are more complex or learned later, even if all features are learned equally well. We also explore how these biases are affected by architectures, optimizers, and training regimes (e.g., in transformers, features decoded earlier in the output sequence also tend to be represented more strongly). Our results help to characterize the inductive biases of gradient-based representation learning. We then illustrate the downstream effects of these biases on various commonly-used methods for analyzing or intervening on representations. These results highlight a key challenge for interpretability $-$ or for comparing the representations of models and brains $-$ disentangling extraneous biases from the computationally important aspects of a system's internal representations."
"0"	"formal_theory_tool"	"Learning explanations that are hard to vary"	"2021"	"theory_spurious_feature_dynamics"	"openalex"	""	""	"https://openalex.org/W3129410129"	"International Conference on Learning Representations;MPG.PuRe (Max Planck Society)"	"4"	"False"	""	"Alexander Neitz;Antonio Orvieto;Bernhard Schölkopf;Giambattista Parascandolo;Luigi Gresele"	"http://hdl.handle.net/21.11116/0000-0006-F4F2-5;https://openreview.net/pdf?id=hb1sDDSLbV"	"In this paper, we investigate the principle that `good explanations are hard to vary' in the context of deep learning. We show that averaging gradients across examples -- akin to a logical OR of patterns -- can favor memorization and `patchwork' solutions that sew together different strategies, instead of identifying invariances. To inspect this, we first formalize a notion of consistency for minima of the loss surface, which measures to what extent a minimum appears only when examples are pooled. We then propose and experimentally validate a simple alternative algorithm based on a logical AND, that focuses on invariances and prevents memorization in a set of real-world tasks. Finally, using a synthetic dataset with a clear distinction between invariant and spurious mechanisms, we dissect learning signals and compare this approach to well-established regularizers."
"0"	"representation_trainability_ceiling"	"LLaSA: A Sensor-Aware LLM for Natural Language Reasoning of Human Activity from IMU Data"	"2024"	"trainability_adapter_expressivity"	"openalex"	"2406.14498"	"https://doi.org/10.48550/arxiv.2406.14498"	"https://openalex.org/W4399911924"	"arXiv (Cornell University)"	"4"	"True"	""	"Bashima Islam;Mohammad Nur Hossain Khan;Sheikh Asif Imran;Subrata Biswas"	"http://arxiv.org/abs/2406.14498;https://arxiv.org/pdf/2406.14498;https://doi.org/10.48550/arxiv.2406.14498"	"Wearable systems can recognize activities from IMU data but often fail to explain their underlying causes or contextual significance. To address this limitation, we introduce two large-scale resources: SensorCap, comprising 35,960 IMU--caption pairs, and OpenSQA, with 199,701 question--answer pairs designed for causal and explanatory reasoning. OpenSQA includes a curated tuning split (Tune-OpenSQA) optimized for scientific accuracy, narrative clarity, and diagnostic insight. Leveraging these datasets, we develop LLaSA (Large Language and Sensor Assistant), a family of compact sensor-aware language models (7B and 13B) that generate interpretable, context-rich responses to open-ended questions grounded in raw IMU data. LLaSA outperforms commercial LLMs, including GPT-3.5 and GPT-4o-mini, on benchmark and real-world tasks, demonstrating the effectiveness of domain supervision and model alignment for sensor reasoning. Our code repository and datasets can be found at https://github.com/BASHLab/LLaSA."
"0"	"representation_trainability_ceiling"	"Multi-Modal Deep Clustering: Unsupervised Partitioning of Images"	"2021"	"trainability_frozen_interactions"	"openalex"	"1912.02678"	"https://doi.org/10.1109/icpr48806.2021.9411916"	"https://openalex.org/W2991837445"	"2020 25th International Conference on Pattern Recognition (ICPR);arXiv (Cornell University)"	"4"	"False"	""	"Daphna Weinshall;Guy Shiran"	"http://arxiv.org/abs/1912.02678;http://export.arxiv.org/pdf/1912.02678;https://arxiv.org/pdf/1912.02678;https://doi.org/10.1109/icpr48806.2021.9411916;https://doi.org/10.48550/arxiv.1912.02678"	"The clustering of unlabeled raw images is a daunting task, which has recently been approached with some success by deep learning methods. Here we propose an unsupervised clustering framework, which learns a deep neural network in an end-to-end fashion, providing direct cluster assignments of images without additional processing. Multi-Modal Deep Clustering (MMDC), trains a deep network to align its image embeddings with target points sampled from a Gaussian Mixture Model distribution. The cluster assignments are then determined by mixture component association of image embeddings. Simultaneously, the same deep network is trained to solve an additional self-supervised task of predicting image rotations. This pushes the network to learn more meaningful image representations that facilitate a better clustering. Experimental results show that MMDC achieves or exceeds state-of-the-art performance on six challenging benchmarks. On natural image datasets we improve on previous results with significant margins of up to 20% absolute accuracy points, yielding an accuracy of 82% on CIFAR-10, 45% on CIFAR-100 and 69% on STL-10."
"0"	"formal_theory_tool"	"Perspectives on the State and Future of Deep Learning - 2023"	"2023"	"theory_spurious_feature_dynamics"	"openalex"	"2312.09323"	"https://doi.org/10.48550/arxiv.2312.09323"	"https://openalex.org/W4389911419"	"arXiv (Cornell University)"	"4"	"False"	""	"Andrew Gordon Wilson;Anima Anandkumar;Kyunghyun Cho;Max Welling;Melanie Mitchell;Micah Goldblum;Preetum Nakkiran;Richard G. Baraniuk;Tom Goldstein;Zachary C. Lipton"	"http://arxiv.org/abs/2312.09323;https://arxiv.org/pdf/2312.09323;https://doi.org/10.48550/arxiv.2312.09323"	"The goal of this series is to chronicle opinions and issues in the field of machine learning as they stand today and as they change over time. The plan is to host this survey periodically until the AI singularity paperclip-frenzy-driven doomsday, keeping an updated list of topical questions and interviewing new community members for each edition. In this issue, we probed people's opinions on interpretable AI, the value of benchmarking in modern NLP, the state of progress towards understanding deep learning, and the future of academia."
"0"	"representation_trainability_ceiling"	"Visual Large Language Models for Generalized and Specialized Applications"	"2025"	"trainability_adapter_expressivity"	"openalex"	"2501.02765"	"https://doi.org/10.48550/arxiv.2501.02765"	"https://openalex.org/W4406122761"	"arXiv (Cornell University)"	"4"	"False"	""	"Anh Dao;Dong Liu;Huan Liu;Jiayi Shen;Kewei Sui;Wentao Bao;Yixuan Li;Yu Kong;Zhen Tan;Zhixin Lai"	"http://arxiv.org/abs/2501.02765;https://arxiv.org/pdf/2501.02765;https://doi.org/10.48550/arxiv.2501.02765"	"Visual-language models (VLM) have emerged as a powerful tool for learning a unified embedding space for vision and language. Inspired by large language models, which have demonstrated strong reasoning and multi-task capabilities, visual large language models (VLLMs) are gaining increasing attention for building general-purpose VLMs. Despite the significant progress made in VLLMs, the related literature remains limited, particularly from a comprehensive application perspective, encompassing generalized and specialized applications across vision (image, video, depth), action, and language modalities. In this survey, we focus on the diverse applications of VLLMs, examining their using scenarios, identifying ethics consideration and challenges, and discussing future directions for their development. By synthesizing these contents, we aim to provide a comprehensive guide that will pave the way for future innovations and broader applications of VLLMs. The paper list repository is available: https://github.com/JackYFL/awesome-VLLMs."
"0"	"shared_cross_modal_factorization"	"A Comprehensive Survey of Large Language Models and Multimodal Large Language Models in Medicine"	"2024"	"factorization_generative_vlm"	"openalex"	"2405.08603"	"https://doi.org/10.48550/arxiv.2405.08603"	"https://openalex.org/W4396944932"	"arXiv (Cornell University)"	"3"	"False"	"direct-generative-vlm;survey"	"Feizhong Zhou;Hanguang Xiao;Tianqi Liu;Xiaoxuan Huang;Xin Liu;Xingyue Liu;Жипенг Ли"	"http://arxiv.org/abs/2405.08603;https://arxiv.org/pdf/2405.08603;https://doi.org/10.48550/arxiv.2405.08603"	"Since the release of ChatGPT and GPT-4, large language models (LLMs) and multimodal large language models (MLLMs) have attracted widespread attention for their exceptional capabilities in understanding, reasoning, and generation, introducing transformative paradigms for integrating artificial intelligence into medicine. This survey provides a comprehensive overview of the development, principles, application scenarios, challenges, and future directions of LLMs and MLLMs in medicine. Specifically, it begins by examining the paradigm shift, tracing the transition from traditional models to LLMs and MLLMs, and highlighting the unique advantages of these LLMs and MLLMs in medical applications. Next, the survey reviews existing medical LLMs and MLLMs, providing detailed guidance on their construction and evaluation in a clear and systematic manner. Subsequently, to underscore the substantial value of LLMs and MLLMs in healthcare, the survey explores five promising applications in the field. Finally, the survey addresses the challenges confronting medical LLMs and MLLMs and proposes practical strategies and future directions for their integration into medicine. In summary, this survey offers a comprehensive analysis of the technical methodologies and practical clinical applications of medical LLMs and MLLMs, with the goal of bridging the gap between these advanced technologies and clinical practice, thereby fostering the evolution of the next generation of intelligent healthcare systems."
"0"	"formal_theory_tool"	"Artificial Neural Nets and the Representation of Human Concepts"	"2023"	"theory_spurious_feature_dynamics"	"openalex"	"2312.05337"	"https://doi.org/10.48550/arxiv.2312.05337"	"https://openalex.org/W4389649810"	"arXiv (Cornell University)"	"3"	"False"	""	"Timo Freiesleben"	"http://arxiv.org/abs/2312.05337;https://arxiv.org/pdf/2312.05337;https://doi.org/10.48550/arxiv.2312.05337"	"What do artificial neural networks (ANNs) learn? The machine learning (ML) community shares the narrative that ANNs must develop abstract human concepts to perform complex tasks. Some go even further and believe that these concepts are stored in individual units of the network. Based on current research, I systematically investigate the assumptions underlying this narrative. I conclude that ANNs are indeed capable of performing complex prediction tasks, and that they may learn human and non-human concepts to do so. However, evidence indicates that ANNs do not represent these concepts in individual units."
"0"	"shared_cross_modal_factorization"	"Bayesian Deep Multi-Agent Multimodal Reinforcement Learning for Embedded Systems in Games, Natural Language Processing and Robotics"	"2022"	"factorization_multimodal_composition"	"openalex"	""	"https://doi.org/10.31219/osf.io/sjrkh"	"https://openalex.org/W4296990004"	"OSF Preprints (OSF Preprints);Zenodo (CERN European Organization for Nuclear Research)"	"3"	"False"	""	"Ioannis Kourouklides"	"http://doi.org/10.31219/OSF.IO/SJRKH;https://doi.org/10.31219/osf.io/sjrkh;https://osf.io/sjrkh;https://osf.io/sjrkh/download;https://zenodo.org/record/7258077"	"Nowadays, Machine Learning is one of the most dynamic fields, as it attracts strong research interest from both industry and academia alike. It is not surprising that a huge amount of funding from government agencies, universities, Tech giants and well-funded startups is currently being allocated exclusively to this field. Reinforcement Learning, one of the three major subfields of Machine Learning, has recently gained a tremendous traction due to the fact that algorithms can run more efficiently. This is mainly due to two reasons, firstly affordable and portable hardware, such as mobile phones, wearables and Internet of Things devices, now has the capacity to run these algorithms and secondly, new methods and models are being proposed that deal with the matter of efficiency from an algorithmic point of view. This proposal is concerned with dealing with open challenges in memory efficiency, while devising and applying such Reinforcement Learning algorithms for embedded systems in the domains of Games, Natural Language Processing and Robotics using Deep Learning models and Bayesian inference, a very powerful framework. Natural Language Processing is a domain of Machine Learning in which the input is given in the form of a text from a natural language that human agents use for everyday communication. It is also a domain that still faces a series of ongoing challenges, as opposed to more saturated domains, such as Computer Vision. One of them is the fact that ground truth is difficult to be decided due to the nature of text in general. Other challenges include the personalized type and tone of the conversation held by the human agents, such as formal, informal, aggressive, polite, etc. Therefore, this proposal deals with all of these matters, mainly in the subdomain of Question Answering systems, also known as chatbots, in a multi-agent setting."
"0"	"formal_theory_tool"	"FuseFL: One-Shot Federated Learning through the Lens of Causality with Progressive Model Fusion"	"2024"	"theory_spurious_feature_dynamics"	"openalex"	"2410.20380"	"https://doi.org/10.48550/arxiv.2410.20380"	"https://openalex.org/W4404314003"	"Rare & Special e-Zone (The Hong Kong University of Science and Technology);arXiv (Cornell University)"	"3"	"False"	""	"Amelie Chi Zhou;Bo Han;Peijie Dong;Xiaowen Chu;Yiu‐ming Cheung;Yonggang Zhang;Zhenheng Tang"	"http://arxiv.org/abs/2410.20380;http://repository.hkust.edu.hk/ir/Record/1783.1-161784;https://arxiv.org/pdf/2410.20380;https://doi.org/10.48550/arxiv.2410.20380"	"One-shot Federated Learning (OFL) significantly reduces communication costs in FL by aggregating trained models only once. However, the performance of advanced OFL methods is far behind the normal FL. In this work, we provide a causal view to find that this performance drop of OFL methods comes from the isolation problem, which means that local isolatedly trained models in OFL may easily fit to spurious correlations due to the data heterogeneity. From the causal perspective, we observe that the spurious fitting can be alleviated by augmenting intermediate features from other clients. Built upon our observation, we propose a novel learning approach to endow OFL with superb performance and low communication and storage costs, termed as FuseFL. Specifically, FuseFL decomposes neural networks into several blocks, and progressively trains and fuses each block following a bottom-up manner for feature augmentation, introducing no additional communication costs. Comprehensive experiments demonstrate that FuseFL outperforms existing OFL and ensemble FL by a significant margin. We conduct comprehensive experiments to show that FuseFL supports high scalability of clients, heterogeneous model training, and low memory costs. Our work is the first attempt using causality to analyze and alleviate data heterogeneity of OFL."
"0"	"shared_cross_modal_factorization"	"Hierarchical Conditional Relation Networks for Multimodal Video Question Answering"	"2021"	"factorization_multimodal_composition"	"openalex"	"2010.10019;2010.10019.pdf"	"https://doi.org/10.1007/s11263-021-01514-3"	"https://openalex.org/W3093817292"	"Figshare;International Journal of Computer Vision;Own your potential (DEAKIN);arXiv (Cornell University)"	"3"	"False"	""	"Svetha Venkatesh;Thao Minh Le;Truyen Tran;Vuong Le"	"http://arxiv.org/abs/2010.10019;https://arxiv.org/pdf/2010.10019;https://arxiv.org/pdf/2010.10019.pdf;https://doi.org/10.1007/s11263-021-01514-3;https://doi.org/10.48550/arxiv.2010.10019;https://figshare.com/articles/journal_contribution/Hierarchical_Conditional_Relation_Networks_for_Multimodal_Video_Question_Answering/20647992"	""
"0"	"formal_theory_tool"	"Mitigating Dataset Bias by Using Per-sample Gradient"	"2022"	"theory_spurious_feature_dynamics"	"openalex"	"2205.15704"	"https://doi.org/10.48550/arxiv.2205.15704"	"https://openalex.org/W4281712776"	"arXiv (Cornell University)"	"3"	"False"	""	"Se-Young Yun;Seongyoon Kim;Sumyeong Ahn"	"http://arxiv.org/abs/2205.15704;https://arxiv.org/pdf/2205.15704;https://doi.org/10.48550/arxiv.2205.15704"	"The performance of deep neural networks is strongly influenced by the training dataset setup. In particular, when attributes having a strong correlation with the target attribute are present, the trained model can provide unintended prejudgments and show significant inference errors (i.e., the dataset bias problem). Various methods have been proposed to mitigate dataset bias, and their emphasis is on weakly correlated samples, called bias-conflicting samples. These methods are based on explicit bias labels involving human or empirical correlation metrics (e.g., training loss). However, such metrics require human costs or have insufficient theoretical explanation. In this study, we propose a debiasing algorithm, called PGD (Per-sample Gradient-based Debiasing), that comprises three steps: (1) training a model on uniform batch sampling, (2) setting the importance of each sample in proportion to the norm of the sample gradient, and (3) training the model using importance-batch sampling, whose probability is obtained in step (2). Compared with existing baselines for various synthetic and real-world datasets, the proposed method showed state-of-the-art accuracy for a the classification task. Furthermore, we describe theoretical understandings about how PGD can mitigate dataset bias."
"0"	"formal_theory_tool"	"PAC: A novel self-adaptive neuro-fuzzy controller for micro aerial vehicles"	"2019"	"theory_modular_generalization"	"openalex"	"1811.03764;1811.03764.pdf"	"https://doi.org/10.1016/j.ins.2019.10.001"	"https://openalex.org/W2900153574"	"DR-NTU (Nanyang Technological University);Information Sciences;arXiv (Cornell University)"	"3"	"False"	""	"Edwin Lughofer;Mahardhika Pratama;Matthew Garratt;Md Meftahul Ferdaus;Sreenatha G. Anavatti"	"http://arxiv.org/abs/1811.03764;https://arxiv.org/pdf/1811.03764;https://arxiv.org/pdf/1811.03764.pdf;https://doi.org/10.1016/j.ins.2019.10.001;https://doi.org/10.48550/arxiv.1811.03764;https://hdl.handle.net/10356/154494"	""
"0"	"shared_cross_modal_factorization"	"Probabilistic Compositional Embeddings for Multimodal Image Retrieval"	"2022"	"factorization_multimodal_composition"	"openalex"	"2204.05845"	"https://doi.org/10.48550/arxiv.2204.05845"	"https://openalex.org/W4224078534"	"arXiv (Cornell University)"	"3"	"False"	""	"Andrei Neculai;Yanbei Chen;Zeynep Akata"	"http://arxiv.org/abs/2204.05845;https://arxiv.org/pdf/2204.05845;https://doi.org/10.48550/arxiv.2204.05845"	"Existing works in image retrieval often consider retrieving images with one or two query inputs, which do not generalize to multiple queries. In this work, we investigate a more challenging scenario for composing multiple multimodal queries in image retrieval. Given an arbitrary number of query images and (or) texts, our goal is to retrieve target images containing the semantic concepts specified in multiple multimodal queries. To learn an informative embedding that can flexibly encode the semantics of various queries, we propose a novel multimodal probabilistic composer (MPC). Specifically, we model input images and texts as probabilistic embeddings, which can be further composed by a probabilistic composition rule to facilitate image retrieval with multiple multimodal queries. We propose a new benchmark based on the MS-COCO dataset and evaluate our model on various setups that compose multiple images and (or) text queries for multimodal image retrieval. Without bells and whistles, we show that our probabilistic model formulation significantly outperforms existing related methods on multimodal image retrieval while generalizing well to query with different amounts of inputs given in arbitrary visual and (or) textual modalities. Code is available here: https://github.com/andreineculai/MPC."
"0"	"autoregressive_visual_credit"	"Retinotopic scaffolding of high-level vision"	"2025"	"credit_language_dominance"	"openalex"	""	"https://doi.org/10.31234/osf.io/rynbz_v2"	"https://openalex.org/W4411344267"	""	"3"	"False"	""	"David C. Plaut;Marlene Behrmann;Nicholas M. Blauch"	"https://doi.org/10.31234/osf.io/rynbz_v2;https://osf.io/rynbz_v2/download"	"Functional specialization within high-level vision is reflected in the topographic organization of the ventral temporal cortex (VTC). The presence and consistent locations of small areas responding selectively to particular visual categories – such as faces and scenes – has led to proposals of innate domain-specific modules. However, such proposals do not easily explain other aspects of an apparently multi-scale topographic organization of high-level visual features in VTC. Computational models have recently accounted for the presence of domain-selective areas and other facets of topographic organization from a basic optimization process with local topographic pressures, such as locally constrained connectivity, but fail to account for the consistent location of category-selectivity. In the current work, we extend a recent computational model to demonstrate how this consistency may emerge from wiring constraints external to VTC, focusing on the role of retinotopically organized early visual representations. After training several random initializations of the model, we find consistent global topographic organization, with face- and scene-selectivity emerging on opposite ends of a medial-lateral gradient corresponding to eccentricity bias, similar to human VTC. As in human VTC, the eccentricity-biased topography persists across viewing sizes under sufficiently broad viewing bias distributions, suggesting that it is a learned bias for efficiently organizing representations proximal to the most useful inputs, rather than merely an explicit retinotopic code. Abolishing the retinotopic constraint abolishes topographic consistency, but not topographic organization. Our work suggests that the organization of high-level visual cortex may emerge from domain-relevant interactions between viewing biases and task demands with an innate retinotopic scaffold. More generally, we suggest that both local and global connectivity constraints interact with representation learning to produce mature cortical organization: local constraints pressure the system towards smooth organization, whereas long-range constraints encourage a consistent global layout."
"0"	"autoregressive_visual_credit"	"Safety challenges of AI in medicine in the era of large language models"	"2024"	"credit_task_specific_absorption"	"openalex"	"2409.18968"	"https://doi.org/10.48550/arxiv.2409.18968"	"https://openalex.org/W4403809961"	"arXiv (Cornell University)"	"3"	"True"	""	"Ching‐Yu Cheng;Cynthia Brandt;Danielle S. Bitterman;Dianbo Liu;Hao Deng;Hongyu He;James Zou;Kun‐Hsing Yu;Ling Pan;Ni Zhang;Trang Nguyen;Xiaoye Michael Wang"	"http://arxiv.org/abs/2409.18968;https://arxiv.org/pdf/2409.18968;https://doi.org/10.48550/arxiv.2409.18968"	"Recent advancements in artificial intelligence (AI), particularly in large language models (LLMs), have unlocked significant potential to enhance the quality and efficiency of medical care. By introducing a novel way to interact with AI and data through natural language, LLMs offer new opportunities for medical practitioners, patients, and researchers. However, as AI and LLMs become more powerful and especially achieve superhuman performance in some medical tasks, public concerns over their safety have intensified. These concerns about AI safety have emerged as the most significant obstacles to the adoption of AI in medicine. In response, this review examines emerging risks in AI utilization during the LLM era. First, we explore LLM-specific safety challenges from functional and communication perspectives, addressing issues across data collection, model training, and real-world application. We then consider inherent safety problems shared by all AI systems, along with additional complications introduced by LLMs. Last, we discussed how safety issues of using AI in clinical practice and healthcare system operation would undermine trust among patient, clinicians and the public, and how to build confidence in these systems. By emphasizing the development of safe AI, we believe these technologies can be more rapidly and reliably integrated into everyday medical practice to benefit both patients and clinicians."
"0"	"autoregressive_visual_credit"	"The neural underpinnings of aphantasia: a case study of identical twins"	"2025"	"credit_language_dominance"	"openalex"	""	"https://doi.org/10.1093/cercor/bhaf192"	"https://openalex.org/W4412618587"	"Cerebral Cortex;PubMed;PubMed Central"	"3"	"False"	""	"Deepasri Prasad;Emma Megla;Wilma Bainbridge"	"https://doi.org/10.1093/cercor/bhaf192;https://pmc.ncbi.nlm.nih.gov/articles/PMC12284885/;https://pubmed.ncbi.nlm.nih.gov/40698973"	"Aphantasia is a condition characterized by reduced voluntary mental imagery. As this lack of mental imagery disrupts visual memory, understanding the nature of this condition can provide important insight into memory, perception, and imagery. Here, we leveraged the power of case studies to better characterize this condition by running a pair of identical twins, one with aphantasia and one without, through mental imagery tasks in a functional magnetic resonance imaging scanner. We identified objective, neural measures of aphantasia, finding less visual information in their memories, which may be due to lower connectivity between frontoparietal and occipitotemporal lobes of the brain. However, despite this difference, we surprisingly found more visual information in the aphantasic twin's memory than anticipated, suggesting that aphantasia is a spectrum rather than a discrete condition."
"0"	"formal_theory_tool"	"A random matrix framework for large dimensional machine learning and neural networks"	"2019"	"theory_spurious_feature_dynamics"	"openalex"	""	""	"https://openalex.org/W2992704730"	"HAL (Le Centre pour la Communication Scientifique Directe);theses.fr (ABES)"	"2"	"False"	""	"Zhenyu Liao"	"http://www.theses.fr/2019SACLC068/document;https://theses.hal.science/tel-02397287"	"Le ""Big Data'' et les grands systèmes d'apprentissage sont omniprésents dans les problèmes d'apprentissage automatique aujourd’hui. Contrairement à l'apprentissage de petite dimension, les algorithmes d'apprentissage en grande dimension sont sujets à divers phénomènes contre-intuitifs et se comportent de manière très différente des intuitions de petite dimension sur lesquelles ils sont construits. Cependant, en supposant que la dimension et le nombre des données sont à la fois grands et comparables, la théorie des matrices aléatoires (RMT) fournit une approche systématique pour évaluer le comportement statistique de ces grands systèmes d'apprentissage, lorsqu'ils sont appliqués à des données de grande dimension. L’objectif principal de cette thèse est de proposer un schéma d'analyse basé sur la RMT, pour une grande famille de systèmes d’apprentissage automatique: d'évaluer leurs performances, de mieux les comprendre et finalement les améliorer, afin de mieux gérer les problèmes de grandes dimensions aujourd'hui.Précisément, nous commençons par exploiter la connexion entre les grandes matrices à noyau, les projection aléatoires non-linéaires et les réseaux de neurones aléatoires simples. En considérant que les données sont tirées indépendamment d'un modèle de mélange gaussien, nous fournissons une caractérisation précise des performances de ces systèmes d'apprentissage en grande dimension, exprimée en fonction des statistiques de données, de la dimensionnalité et, surtout, des hyper-paramètres du problème. Lorsque des algorithmes d'apprentissage plus complexes sont considérés, ce schéma d'analyse peut être étendu pour accéder à de systèmes d'apprentissage qui sont définis (implicitement) par des problèmes d'optimisation convexes, lorsque des points optimaux sont atteints. Pour trouver ces points, des méthodes d'optimisation telles que la descente de gradient sont régulièrement utilisées. À cet égard, dans le but d'avoir une meilleur compréhension théorique des mécanismes internes de ces méthodes d'optimisation et, en particulier, leur impact sur le modèle d'apprentissage, nous évaluons aussi la dynamique de descente de gradient dans les problèmes d'optimisation convexes et non convexes.Ces études préliminaires fournissent une première compréhension quantitative des algorithmes d'apprentissage pour le traitement de données en grandes dimensions, ce qui permet de proposer de meilleurs critères de conception pour les grands systèmes d’apprentissage et, par conséquent, d'avoir un gain de performance remarquable lorsqu'il est appliqué à des jeux de données réels. Profondément ancré dans l'idée d'exploiter des données de grandes dimensions avec des informations répétées à un niveau ""global'' plutôt qu'à un niveau ""local'', ce schéma d'analyse RMT permet une compréhension renouvelée et la possibilité de contrôler et d'améliorer une famille beaucoup plus large de méthodes d'apprentissage automatique, ouvrant ainsi la porte à un nouveau schéma d'apprentissage automatique pour l'intelligence artificielle."
